vehicle_id,date,mileage_km,cumulative_mileage_km,engine_hours,load_percentage,route_severity_score,route_severity_label,fault_count,fault_severity_score,operating_stress_index,days_since_last_service,last_service_mileage_km,service_type_last,breakdown_occurred,breakdown_type,data_quality_flag,scenario_tag
VH-037,2024-03-15,179.66,61570.66,13.67,65.42,0.11,Low,1.0,1.6,3.82,18.0,58159.52,EMERGENCY,0,,,NORMAL
VH-037,2024-03-16,157.44,61728.09,14.1,79.2,4.57,Medium,1.0,0.76,4.71,19.0,58159.52,EMERGENCY,0,,,NORMAL
VH-037,2024-03-17,110.04,61838.14,15.23,63.83,3.73,Medium,0.0,0.0,5.61,20.0,58159.52,EMERGENCY,0,,,NORMAL
VH-037,2024-03-18,234.6,62072.74,14.64,64.47,5.47,Medium,1.0,6.35,2.57,21.0,58159.52,EMERGENCY,0,,,NORMAL
VH-037,2024-03-19,195.19,62267.93,17.16,83.55,4.53,Medium,1.0,5.34,3.77,22.0,58159.52,EMERGENCY,1,ENGINE,,NORMAL
VH-037,2024-03-20,204.51,62472.44,13.56,60.4,5.28,Medium,1.0,4.16,5.28,23.0,58159.52,EMERGENCY,0,,,NORMAL
VH-037,2024-03-21,181.14,62653.58,16.45,55.87,7.1,High,1.0,3.0,5.95,24.0,58159.52,EMERGENCY,0,,,NORMAL
VH-037,2024-03-22,197.7,62851.28,16.8,75.21,6.03,Medium,0.0,0.0,3.67,25.0,58159.52,EMERGENCY,0,,,NORMAL
VH-037,2024-03-23,162.24,63013.52,8.9,58.64,5.57,Medium,0.0,0.0,4.44,26.0,63013.52,EMERGENCY,0,,,NORMAL
VH-037,2024-03-24,185.55,63199.07,14.38,66.13,4.32,Medium,0.0,0.0,4.14,1.0,63013.52,EMERGENCY,0,,,NORMAL
VH-037,2024-03-25,304.62,63503.69,18.77,94.16,4.59,Medium,0.0,0.0,5.69,2.0,63013.52,EMERGENCY,0,,,NORMAL
VH-037,2024-03-26,179.63,63333.14374955441,19.97,65.42,5.69,Medium,0.0,0.0,4.39,3.0,63013.52,EMERGENCY,0,,INVALID_MILEAGE,NORMAL
VH-037,2024-03-27,192.35,63875.66,20.45,74.2,8.79,High,0.0,0.0,6.09,4.0,63013.52,EMERGENCY,0,,,NORMAL
VH-037,2024-03-28,184.89,64060.55,13.25,76.61,5.98,Medium,1.0,2.15,5.07,5.0,63013.52,EMERGENCY,0,,,NORMAL
VH-037,2024-03-29,122.62,64183.16,14.24,90.37,4.02,Medium,0.0,0.0,3.48,6.0,64183.16,EMERGENCY,0,,,NORMAL
VH-037,2024-03-30,165.38,64348.54,11.32,62.35,2.18,Low,0.0,0.0,4.51,1.0,64183.16,EMERGENCY,0,,,NORMAL
VH-037,2024-03-31,216.43,64564.97,19.95,73.68,8.63,High,1.0,4.57,4.82,2.0,64183.16,EMERGENCY,0,,,NORMAL
VH-037,2024-04-01,171.48,64736.45,13.46,40.24,3.83,Medium,0.0,0.0,4.44,3.0,64183.16,EMERGENCY,0,,,NORMAL
VH-037,2024-04-02,135.59,64872.04,9.79,76.41,7.58,High,4.0,7.82,5.02,4.0,64183.16,EMERGENCY,0,,,NORMAL
VH-037,2024-04-03,190.98,65063.01,16.02,60.87,6.69,High,3.0,5.55,2.99,5.0,64183.16,EMERGENCY,0,,,NORMAL
VH-037,2024-04-04,172.0,65235.01,14.53,64.13,6.88,High,1.0,5.89,5.92,6.0,64183.16,EMERGENCY,0,,,NORMAL
VH-037,2024-04-05,164.41,65399.42,13.33,67.92,2.85,Low,0.0,0.0,6.22,7.0,64183.16,EMERGENCY,0,,,NORMAL
VH-037,2024-04-06,185.85,65585.27,13.95,91.16,4.43,Medium,,5.61,3.94,8.0,64183.16,EMERGENCY,0,,MISSING_FAULT_INFO,NORMAL
VH-037,2024-04-07,120.46,65705.72,15.03,53.05,7.57,High,1.0,2.61,5.5,9.0,64183.16,EMERGENCY,0,,,NORMAL
VH-037,2024-04-08,186.96,65892.68,14.59,63.07,6.6,Medium,4.0,5.0,2.97,10.0,64183.16,EMERGENCY,0,,,NORMAL
VH-037,2024-04-09,209.58,66102.26,18.58,78.07,6.35,Medium,2.0,6.8,5.91,11.0,64183.16,EMERGENCY,0,,,NORMAL
VH-037,2024-04-10,157.5,66259.76,14.6,71.46,3.78,Medium,1.0,4.29,4.86,12.0,64183.16,EMERGENCY,0,,,NORMAL
VH-037,2024-04-11,81.32,66341.09,14.93,59.45,5.24,Medium,0.0,0.0,8.01,13.0,64183.16,EMERGENCY,0,,,NORMAL
VH-037,2024-04-12,234.77,66575.86,11.49,75.43,3.27,Low,2.0,5.56,5.88,14.0,64183.16,EMERGENCY,0,,,NORMAL
VH-037,2024-04-13,125.13,66700.99,13.05,67.45,3.7,Medium,0.0,0.0,5.11,15.0,66700.99,EMERGENCY,0,,,NORMAL
VH-037,2024-04-14,195.48,66896.47,,61.02,6.2,Medium,0.0,0.0,3.14,1.0,66700.99,EMERGENCY,0,,MISSING_ENGINE_HOURS,NORMAL
VH-037,2024-04-15,164.43,67060.9,13.97,53.01,3.88,Medium,0.0,0.0,2.52,2.0,66700.99,EMERGENCY,0,,,NORMAL
VH-037,2024-04-16,161.64,67222.54,13.77,60.1,5.44,Medium,0.0,0.0,4.44,3.0,66700.99,EMERGENCY,0,,,NORMAL
VH-037,2024-04-17,181.43,67048.73172362588,16.62,63.11,3.8,Medium,0.0,0.0,6.31,4.0,66700.99,EMERGENCY,0,,INVALID_MILEAGE,NORMAL
VH-037,2024-04-18,243.98,67647.94,16.18,65.97,5.11,Medium,1.0,1.37,3.88,5.0,66700.99,EMERGENCY,0,,,NORMAL
VH-037,2024-04-19,208.09,67856.04,11.04,51.38,8.61,High,1.0,4.57,6.5,6.0,66700.99,EMERGENCY,0,,,NORMAL
VH-037,2024-04-20,167.54,68023.58,14.25,88.48,3.61,Medium,0.0,0.0,4.72,7.0,66700.99,EMERGENCY,0,,,NORMAL
VH-037,2024-04-21,195.0,68218.58,14.3,55.85,3.75,Medium,2.0,5.09,5.29,8.0,66700.99,EMERGENCY,0,,,NORMAL
VH-037,2024-04-22,128.59,68347.17,14.49,68.57,2.41,Low,0.0,0.0,6.3,9.0,66700.99,EMERGENCY,0,,,NORMAL
VH-037,2024-04-23,199.11,68426.60823903009,19.64,65.47,3.0,Low,2.0,5.39,4.58,10.0,66700.99,EMERGENCY,0,,INVALID_MILEAGE,NORMAL
VH-037,2024-04-24,222.41,68474.97820627627,10.75,64.67,5.99,Medium,,5.47,4.66,11.0,66700.99,EMERGENCY,0,,"INVALID_MILEAGE,MISSING_FAULT_INFO",NORMAL
VH-037,2024-04-25,115.73,68884.42,16.96,54.16,5.77,Medium,1.0,3.85,4.3,12.0,66700.99,EMERGENCY,0,,,NORMAL
VH-037,2024-04-26,193.79,69078.21,16.27,66.91,6.39,Medium,0.0,0.0,2.67,13.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-04-27,126.84,69205.05,16.48,77.2,1.71,Low,0.0,0.0,2.12,1.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-04-28,173.23,69378.28,16.79,57.02,6.9,High,0.0,0.0,6.57,2.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-04-29,109.01,69487.29,14.39,78.5,7.3,High,0.0,0.0,5.26,3.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-04-30,251.47,69738.76,16.15,69.84,7.2,High,1.0,6.42,4.34,4.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-01,236.18,69974.94,15.13,86.16,0.96,Low,0.0,0.0,6.84,5.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-02,203.27,70178.21,19.91,62.39,5.37,Medium,1.0,5.93,7.42,6.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-03,243.56,70421.77,17.97,44.9,6.9,High,3.0,2.02,6.02,7.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-04,181.78,70603.55,13.0,67.14,1.31,Low,2.0,6.5,3.2,8.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-05,171.27,70774.81,9.97,68.94,3.61,Medium,1.0,4.61,2.85,9.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-06,168.07,70942.88,5.55,57.2,5.16,Medium,0.0,0.0,2.89,10.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-07,228.05,71170.93,15.34,,6.57,Medium,1.0,3.93,1.68,11.0,69078.21,EMERGENCY,0,,MISSING_LOAD,NORMAL
VH-037,2024-05-08,158.74,71329.67,15.21,47.05,4.04,Medium,2.0,1.3,5.29,12.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-09,250.04,71579.71,17.16,73.34,5.84,Medium,0.0,0.0,4.43,13.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-10,176.2,71755.91,13.62,77.49,3.87,Medium,2.0,3.77,6.0,14.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-11,164.83,71920.74,14.7,36.92,6.42,Medium,2.0,3.87,4.95,15.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-12,191.24,72111.98,15.37,66.17,2.31,Low,0.0,0.0,4.34,16.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-13,143.18,72255.15,14.5,82.36,2.03,Low,2.0,4.99,4.59,17.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-14,164.96,72420.12,14.78,40.56,3.01,Low,2.0,3.33,2.43,18.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-15,204.41,72624.53,12.39,82.8,9.59,Extreme,0.0,0.0,5.51,19.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-16,142.19,72766.72,,88.13,5.78,Medium,1.0,4.1,5.53,20.0,69078.21,EMERGENCY,0,,MISSING_ENGINE_HOURS,NORMAL
VH-037,2024-05-17,258.99,73025.71,15.46,65.42,6.79,High,3.0,1.34,6.2,21.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-18,245.78,73271.48,18.28,93.44,1.39,Low,1.0,3.15,4.52,22.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-19,157.26,73428.74,15.23,56.11,3.91,Medium,1.0,5.03,6.87,23.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-20,223.79,73652.53,14.15,79.7,3.33,Low,1.0,0.85,5.0,24.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-21,178.71,73831.25,14.19,83.85,1.4,Low,0.0,0.0,4.04,25.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-22,175.84,74007.08,18.86,88.26,2.26,Low,1.0,5.92,3.32,26.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-23,202.14,74209.22,11.57,65.31,5.65,Medium,1.0,6.08,6.29,27.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-24,88.72,74297.95,15.22,81.89,4.59,Medium,0.0,0.0,7.01,28.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-25,125.89,74423.83,16.35,55.08,6.34,Medium,0.0,0.0,6.07,29.0,69078.21,EMERGENCY,0,,,NORMAL
VH-037,2024-05-26,168.27,74592.1,20.42,91.29,4.61,Medium,0.0,0.0,6.92,30.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-05-27,193.89,74785.99,16.96,60.23,3.48,Medium,0.0,0.0,4.99,1.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-05-28,180.14,74966.13,16.35,82.64,4.61,Medium,0.0,0.0,3.15,2.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-05-29,177.4,75143.53,10.44,48.37,1.59,Low,0.0,0.0,4.52,3.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-05-30,127.2,75270.74,16.39,,6.86,High,0.0,0.0,6.16,4.0,74592.1,MINOR,0,,MISSING_LOAD,NORMAL
VH-037,2024-05-31,110.79,75381.53,16.55,48.95,1.54,Low,2.0,5.82,8.52,5.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-01,193.12,75574.64,15.37,66.85,6.56,Medium,0.0,0.0,6.16,6.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-02,182.48,75757.13,13.73,77.96,2.02,Low,0.0,0.0,8.36,7.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-03,227.92,75985.05,15.64,57.15,3.67,Medium,2.0,4.97,3.43,8.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-04,91.63,76076.68,17.94,60.12,5.5,Medium,1.0,2.48,1.93,9.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-05,118.16,76194.84,16.78,65.56,4.81,Medium,3.0,6.99,7.29,10.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-06,180.78,76375.62,15.91,77.5,6.28,Medium,1.0,6.4,4.8,11.0,74592.1,MINOR,1,ENGINE,,NORMAL
VH-037,2024-06-07,201.27,76576.89,17.79,130.3715346575204,5.99,Medium,1.0,4.62,7.29,12.0,74592.1,MINOR,0,,INVALID_LOAD,NORMAL
VH-037,2024-06-08,111.46,76688.36,12.62,59.38,5.91,Medium,0.0,0.0,7.2,13.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-09,135.13,76823.49,12.35,62.14,3.37,Medium,0.0,0.0,5.87,14.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-10,180.5,77003.99,15.52,36.92,4.7,Medium,2.0,4.18,4.97,15.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-11,194.78,77198.77,14.47,52.49,2.12,Low,0.0,0.0,4.62,16.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-12,226.44,77425.21,17.47,51.84,3.94,Medium,1.0,5.32,6.44,17.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-13,137.22,77562.43,12.46,65.52,7.47,High,0.0,0.0,4.96,18.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-14,106.79,77669.21,14.7,,4.51,Medium,2.0,4.9,3.26,19.0,74592.1,MINOR,0,,MISSING_LOAD,NORMAL
VH-037,2024-06-15,219.86,77889.08,15.2,55.99,4.02,Medium,2.0,4.37,3.16,20.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-16,116.02,78005.1,14.0,76.22,3.77,Medium,1.0,5.77,5.95,21.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-17,126.78,78131.88,17.96,85.24,3.39,Medium,1.0,5.86,0.83,22.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-18,238.47,78370.35,13.46,98.15,7.61,High,2.0,6.32,3.24,23.0,74592.1,MINOR,1,BRAKE,,NORMAL
VH-037,2024-06-19,185.03,78555.38,11.61,67.58,4.82,Medium,0.0,0.0,7.38,24.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-20,243.97,78799.35,14.11,69.13,7.98,High,2.0,2.66,4.26,25.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-21,179.73,78979.08,15.68,65.24,5.54,Medium,1.0,5.95,3.68,26.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-22,162.16,79141.24,16.76,68.51,1.29,Low,2.0,5.73,3.82,27.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-23,150.81,79292.06,10.89,69.79,5.33,Medium,1.0,5.49,4.72,28.0,74592.1,MINOR,0,,,NORMAL
VH-037,2024-06-24,199.61,79491.67,15.71,69.94,7.47,High,2.0,6.2,1.68,29.0,74592.1,MINOR,1,ENGINE,,NORMAL
VH-037,2024-06-25,165.47,79657.14,16.74,70.31,8.08,High,0.0,0.0,3.82,30.0,79657.14,MINOR,0,,,NORMAL
VH-037,2024-06-26,219.32,79876.46,17.08,67.18,4.25,Medium,0.0,0.0,6.55,1.0,79657.14,MINOR,0,,,NORMAL
VH-037,2024-06-27,224.69,80101.14,14.3,58.31,3.85,Medium,0.0,0.0,5.48,2.0,79657.14,MINOR,0,,,NORMAL
VH-037,2024-06-28,198.17,80299.31,16.02,65.38,4.35,Medium,0.0,0.0,4.1,3.0,79657.14,MINOR,0,,,NORMAL
VH-037,2024-06-29,175.5,80474.81,12.75,61.36,3.82,Medium,0.0,0.0,5.05,4.0,79657.14,MINOR,0,,,NORMAL
VH-037,2024-06-30,185.27,80660.09,16.26,68.47,1.05,Low,0.0,0.0,2.63,5.0,79657.14,MINOR,0,,,NORMAL
VH-037,2024-07-01,150.35,80810.43,11.73,52.17,2.78,Low,1.0,0.11,3.81,6.0,79657.14,MINOR,0,,,NORMAL
VH-037,2024-07-02,233.12,81043.56,14.81,80.62,4.72,Medium,0.0,0.0,5.51,7.0,79657.14,MINOR,0,,,NORMAL
VH-037,2024-07-03,199.67,81243.23,17.45,70.88,3.74,Medium,2.0,1.64,6.6,8.0,79657.14,MINOR,0,,,NORMAL
VH-037,2024-07-04,157.05,81400.28,14.05,73.12,3.07,Low,1.0,1.16,4.75,9.0,79657.14,MINOR,0,,,NORMAL
VH-037,2024-07-05,144.6,81544.88,13.36,58.99,4.0,Medium,2.0,3.23,6.66,10.0,79657.14,MINOR,0,,,NORMAL
VH-037,2024-07-06,154.36,81699.24,13.89,65.01,4.22,Medium,0.0,0.0,5.44,11.0,81699.24,EMERGENCY,0,,,NORMAL
VH-037,2024-07-07,150.18,81849.42,12.15,81.19,8.32,High,0.0,0.0,6.65,1.0,81699.24,EMERGENCY,0,,,NORMAL
VH-037,2024-07-08,126.89,81976.3,19.91,80.05,4.11,Medium,0.0,0.0,2.79,2.0,81699.24,EMERGENCY,0,,,NORMAL
VH-037,2024-07-09,147.79,81891.48509724124,13.84,73.73,3.44,Medium,,7.99,5.48,3.0,81699.24,EMERGENCY,0,,"INVALID_MILEAGE,MISSING_FAULT_INFO",NORMAL
VH-037,2024-07-10,259.07,82383.16,10.18,71.98,2.7,Low,1.0,3.2,7.49,4.0,81699.24,EMERGENCY,1,ENGINE,,NORMAL
VH-037,2024-07-11,210.05,82593.22,19.35,83.91,5.85,Medium,0.0,0.0,5.22,5.0,81699.24,EMERGENCY,0,,,NORMAL
VH-037,2024-07-12,206.62,82799.84,18.35,65.46,2.11,Low,0.0,0.0,6.46,6.0,81699.24,EMERGENCY,0,,,NORMAL
VH-037,2024-07-13,150.76,82950.6,14.81,96.13,5.54,Medium,1.0,7.12,2.91,7.0,81699.24,EMERGENCY,0,,,NORMAL
VH-037,2024-07-14,216.22,83166.82,11.96,72.59,7.25,High,0.0,0.0,4.57,8.0,81699.24,EMERGENCY,0,,,NORMAL
VH-037,2024-07-15,136.69,83303.51,13.09,74.42,7.13,High,1.0,5.99,6.19,9.0,81699.24,EMERGENCY,0,,,NORMAL
VH-037,2024-07-16,165.91,83469.42,13.89,52.08,3.45,Medium,2.0,5.96,4.36,10.0,81699.24,EMERGENCY,0,,,NORMAL
VH-037,2024-07-17,201.44,83670.86,12.78,55.02,5.15,Medium,2.0,6.06,3.04,11.0,81699.24,EMERGENCY,0,,,NORMAL
VH-037,2024-07-18,143.4,83814.27,16.33,42.56,5.22,Medium,1.0,4.71,6.16,12.0,81699.24,EMERGENCY,0,,,NORMAL
VH-037,2024-07-19,151.51,83965.78,9.46,52.12,5.67,Medium,0.0,0.0,6.69,13.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-07-20,214.45,84180.22,11.51,52.67,6.35,Medium,0.0,0.0,6.13,1.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-07-21,130.24,84310.47,19.09,65.47,4.22,Medium,0.0,0.0,4.71,2.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-07-22,192.11,84502.58,13.59,60.35,3.25,Low,0.0,0.0,6.27,3.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-07-23,147.69,84650.27,15.5,72.53,6.72,High,0.0,0.0,7.17,4.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-07-24,183.94,84834.21,10.18,56.7,3.71,Medium,3.0,0.0,3.44,5.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-07-25,211.02,85045.23,13.05,69.76,8.73,High,0.0,0.0,4.51,6.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-07-26,137.05,85182.28,13.17,47.75,4.68,Medium,0.0,0.0,5.42,7.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-07-27,208.5,85390.78,13.06,72.53,2.04,Low,2.0,7.59,1.62,8.0,83965.78,EMERGENCY,1,DRIVETRAIN,,NORMAL
VH-037,2024-07-28,193.92,85584.7,18.33,65.06,5.9,Medium,1.0,2.47,4.81,9.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-07-29,159.87,85744.56,14.39,69.2,5.1,Medium,2.0,2.22,3.99,10.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-07-30,151.44,85896.01,15.47,60.34,3.14,Low,3.0,7.01,4.91,11.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-07-31,270.75,86166.76,14.52,64.45,7.56,High,0.0,0.0,4.33,12.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-08-01,169.75,86336.51,17.24,76.07,7.79,High,1.0,7.14,4.29,13.0,83965.78,EMERGENCY,1,ENGINE,,NORMAL
VH-037,2024-08-02,189.84,86526.34,12.53,,0.54,Low,0.0,0.0,7.22,14.0,83965.78,EMERGENCY,0,,MISSING_LOAD,NORMAL
VH-037,2024-08-03,188.49,86714.84,15.1,74.39,1.88,Low,3.0,5.48,4.13,15.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-08-04,211.54,86926.38,20.81,79.73,6.14,Medium,1.0,1.83,3.45,16.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-08-05,153.87,87080.25,17.28,80.61,7.11,High,0.0,0.0,4.17,17.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-08-06,167.48,87247.73,19.1,79.5,4.16,Medium,2.0,3.3,3.5,18.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-08-07,209.31,87457.04,11.1,52.13,4.1,Medium,0.0,0.0,5.8,19.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-08-08,173.6,87630.63,10.4,,4.71,Medium,1.0,2.42,5.58,20.0,83965.78,EMERGENCY,0,,MISSING_LOAD,NORMAL
VH-037,2024-08-09,220.81,87851.45,16.97,48.43,3.49,Medium,0.0,0.0,5.37,21.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-08-10,210.32,88061.76,13.96,70.6,5.2,Medium,0.0,0.0,4.34,22.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-08-11,163.82,88225.58,14.02,70.25,5.68,Medium,0.0,0.0,5.8,23.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-08-12,132.93,88358.51,11.86,62.14,2.64,Low,0.0,0.0,3.8,24.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-08-13,136.06,88494.57,15.84,83.1,4.96,Medium,1.0,5.24,6.85,25.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-08-14,181.04,88675.61,17.07,65.95,8.1,High,0.0,0.0,5.61,26.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-08-15,208.51,88884.11,15.49,45.41,2.28,Low,2.0,5.35,0.53,27.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-08-16,113.6,88997.71,19.14,70.76,7.49,High,2.0,5.64,6.23,28.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-08-17,201.83,89199.54,17.15,51.35,4.77,Medium,1.0,6.23,4.02,29.0,83965.78,EMERGENCY,0,,,NORMAL
VH-037,2024-08-18,166.04,89365.58,13.42,76.39,2.86,Low,0.0,0.0,5.53,30.0,89365.58,MINOR,0,,,NORMAL
VH-037,2024-08-19,137.98,89503.56,13.85,89.09,8.22,High,,4.8,5.36,1.0,89365.58,MINOR,0,,MISSING_FAULT_INFO,NORMAL
VH-037,2024-08-20,179.32,89682.88,14.68,44.75,4.8,Medium,1.0,5.87,3.39,2.0,89365.58,MINOR,0,,,NORMAL
VH-037,2024-08-21,175.44,89858.32,11.0,71.95,2.98,Low,0.0,0.0,3.94,3.0,89365.58,MINOR,0,,,NORMAL
VH-037,2024-08-22,175.49,90033.8,16.36,81.87,2.92,Low,0.0,0.0,8.94,4.0,89365.58,MINOR,0,,,NORMAL
VH-037,2024-08-23,237.93,90271.73,18.19,81.68,7.43,High,2.0,2.84,7.65,5.0,89365.58,MINOR,1,BRAKE,,NORMAL
VH-037,2024-08-24,198.69,90470.42,14.94,75.67,2.18,Low,1.0,3.29,3.12,6.0,89365.58,MINOR,0,,,NORMAL
VH-037,2024-08-25,216.98,90687.4,13.16,86.32,4.98,Medium,0.0,0.0,7.5,7.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-08-26,209.78,90897.19,17.48,79.1,4.82,Medium,2.0,5.44,7.41,1.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-08-27,215.33,91112.52,14.9,59.23,1.67,Low,0.0,0.0,6.18,2.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-08-28,115.83,91228.35,12.33,45.45,4.8,Medium,0.0,0.0,5.46,3.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-08-29,171.07,91399.42,17.8,76.65,9.04,High,0.0,0.0,5.75,4.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-08-30,235.19,91634.6,12.52,70.01,6.42,Medium,1.0,5.55,5.54,5.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-08-31,252.44,91887.04,11.57,80.38,0.82,Low,1.0,4.17,1.54,6.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-09-01,191.85,92078.9,12.66,41.7,5.14,Medium,0.0,0.0,6.24,7.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-09-02,118.66,92197.56,9.94,78.75,6.07,Medium,2.0,7.79,6.81,8.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-09-03,229.09,92426.64,15.82,66.67,3.68,Medium,1.0,6.16,2.49,9.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-09-04,200.14,92626.79,9.89,42.54,7.08,High,0.0,0.0,7.78,10.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-09-05,170.25,92797.04,11.73,57.65,2.14,Low,2.0,3.41,3.86,11.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-09-06,135.49,92932.53,14.73,51.51,8.06,High,2.0,3.63,2.47,12.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-09-07,215.35,93147.87,17.88,65.26,3.97,Medium,1.0,5.3,4.97,13.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-09-08,226.69,93374.57,15.7,41.99,4.05,Medium,1.0,2.48,5.32,14.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-09-09,217.55,93592.12,12.63,73.05,2.69,Low,1.0,6.42,4.39,15.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-09-10,169.91,93762.02,11.66,68.8,4.69,Medium,4.0,4.22,7.32,16.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-09-11,141.44,93903.47,15.58,58.24,2.43,Low,0.0,0.0,2.82,17.0,90687.4,EMERGENCY,0,,,NORMAL
VH-037,2024-09-12,173.71,94077.17,23.92,69.95,6.2,Medium,2.0,4.61,4.06,18.0,90687.4,EMERGENCY,0,,,NORMAL
